name	smiles
rxn:3:63988:390:100517	CCSC1CC(NC(=O)CN2CC(Cn3cc(-c4cnc(C)c(C)c4)nn3)CC2=O)C1
rxn:3:62154:17850:90861	Cc1ccc(-n2ccnc2-c2cn([C@@H](C)C(=O)NCCC3CCCCO3)nn2)cc1
rxn:3:61524:23174:75965	O=C(NC1(C2CC2)CCCOC1)C1(n2cc(C3CCN(CC(F)F)CC3)nn2)CCCC1
rxn:3:59818:23164:141994	CC[C@H]1CC[C@@H](NC(=O)c2cc(-n3cc(C4CCN(CC(F)F)C4)nn3)ccc2F)CC1
rxn:3:57884:12104:140124	CCc1cn(CCCc2cccnc2C(=O)NC(c2ccco2)C(C)(C)C)nn1
rxn:3:58396:37853:75917	CN(C)c1ccc(-c2cn(-c3ccccc3C(=O)N[C@@H]3CCCCC3(C)C)nn2)s1
rxn:3:55915:38467:89067	CN(Cc1cn(Cc2ccc(C(=O)N[C@H]3CCO[C@@H]3C3CC3)cc2)nn1)C1CCCCC1
rxn:3:40057:31814:103481	CN(C)CC1(c2cn(CC=Cc3ccc(C(=O)N[C@@H]4CC[C@H]5C[C@@H]4C5(C)C)o3)nn2)CC1
rxn:3:61929:4438:68743	CCN(Cc1cn([C@H](C)C(=O)NC23CC(C4CCCCC4)(C2)C3)nn1)C1CCCCC1
rxn:3:40555:6549:115276	CC(C)(C#N)Cc1cn(CC=Cc2ccc(C(=O)N[C@H]3C[C@@H](OC(C)(C)C)C3)nc2)nn1
rxn:3:55586:3297:98161	Cc1cc(C(=O)NCCC2(C)CCOC2)sc1C1CC1Cn1cc(C2(C)CCC2)nn1
rxn:3:59897:6155:131719	CSC(CNC(=O)c1cccc(Cn2cc(-c3nnn(C)n3)nn2)n1)C1CC1
rxn:3:62323:7626:79755	CCC(C)(C)C1CCC(NC(=O)C(C)Cn2cc(-c3cc(C#N)ccc3F)nn2)C(F)C1
rxn:3:64208:31855:133418	CC(C)SCc1cccc(NC(=O)CC(C)(C)n2cc(C3CC(C)(C)C3)nn2)c1
rxn:3:61795:2196:115348	CCOc1ccc(NC(=O)C(C)(C)Cn2cc(C3CCCCN3C)nn2)c(SC)c1
rxn:3:43458:38334:92503	CCOCC(C(=O)NC1(C)CCCC1CC)n1cc(-c2ccc(C(C)(C)C)cc2)nn1
rxn:3:61928:2877:136903	C=Cc1ccc(-c2cn([C@@H](C(=O)NCC(F)c3ccccc3)C(C)C)nn2)cc1
rxn:3:53780:38940:108991	CO[C@@H]1CCOC[C@@H]1NC(=O)c1ncccc1OCCn1cc(CC2CCCC2)nn1
rxn:3:58343:927:73845	CC(C)(C#N)CCc1cn(CCCc2cc(F)c(F)cc2C(=O)NC2(C)CC2F)nn1
rxn:3:56474:7761:109503	CC1(c2cn(CC3CC3c3cc(F)c(C(=O)NC4CCO4)c(F)c3)nn2)CCCN1C1CC1
rxn:3:55763:31814:70502	CN(C)CC1(c2cn(CC3CC3c3cnc(C(=O)NC45CCC(C4)OC5)nc3)nn2)CC1
rxn:3:56510:12104:111267	CCc1cn(CC2CC2c2ccc(C(=O)NCC3(CC)CC(F)(F)C3)c(OC)c2)nn1
rxn:3:40563:6386:128229	C[C@H]1OC[C@@H]1NC(=O)c1ccncc1C=CCn1cc(-c2nnc(C3CC3)s2)nn1
rxn:3:58396:35036:126652	COCC1(COC)CC(NC(=O)c2ccccc2-n2cc(-c3ccncc3)nn2)C1
rxn:3:63988:18720:76282	COCC1(NC(=O)CN2CC(Cn3cc(-c4ncc(F)c(C)c4F)nn3)CC2=O)CCC1
rxn:3:50430:337:81673	CCCNC(=O)c1cncc(C2C(Cn3cc(Cc4ccncc4)nn3)C2(F)F)c1
rxn:3:60638:23729:69809	CCOC1(CNC(=O)c2ccc(-n3cc(CC4CSC4)nn3)cc2C)CCC(CC)C1
rxn:3:62154:6999:98926	CCC[C@@H](NC(=O)[C@H](C)n1cc(-c2nccnc2C#N)nn1)c1ccc2c(c1)CCO2
rxn:3:41045:11636:137053	CN(C)Cc1cn(CC=Cc2cc(F)ccc2CC(=O)NCC2COC3(C)CC2C3)nn1
rxn:3:49115:39010:83548	COC(Cn1cc(-c2cncc(C)n2)nn1)C(=O)NC(C)COc1ccccc1
rxn:3:55887:31836:77182	Cc1cc(C#N)ncc1-c1cn(CC2CC2c2ccnc(C(=O)N[C@H]3CC3(C)C)c2)nn1
rxn:3:59969:6425:139737	CSCC(C)(C)NC(=O)[C@@]12C[C@@H](n3cc(-c4ccc(-c5ccnn5C)s4)nn3)[C@@H]1C2
rxn:4:195017:229321	CCc1nc(-c2ccoc2Cl)cs1
rxn:4:195530:223460	Cc1nc(-c2csc(C(C)(C)F)n2)c[nH]1
rxn:4:217912:228230	Clc1cc(-c2cnn[nH]2)cnc1C1CC1
rxn:4:216413:229114	CCc1nc(-c2cc(C)ncc2F)n[nH]1
rxn:4:215312:229320	N#CCn1cc(-c2cc(F)cs2)cn1
rxn:4:207973:223442	CNc1ccc(-c2nc(C#N)co2)cc1
rxn:4:195275:229284	c1cncc(-c2ncsc2C2CC2)c1
rxn:4:211250:229076	Cc1cc(C#N)sc1-c1nc(C)c(C)[nH]1
rxn:4:205191:229231	CCCn1nccc1-c1cnc(CC)s1
rxn:4:191374:223467	N#CCc1c(F)cc(F)cc1-c1ncc[nH]1
rxn:4:216569:228921	CC(C)c1[nH]nnc1-c1ccc(C(F)F)nc1
rxn:4:208519:223471	Clc1cc(-c2cnn[nH]2)nc(C2CC2)n1
rxn:4:198109:229067	CCc1ncc(-c2nc(C)co2)cn1
rxn:4:194903:228788	COc1ccc(Cl)cc1-c1conc1OC
rxn:4:205307:223449	CCn1cc(-c2cc(=O)[nH]cc2F)nc1OC
rxn:4:211107:228734	COc1nccc(C)c1-c1nnco1
rxn:4:217916:228152	CCOc1ccc(Cl)cc1-c1cnnnc1
rxn:4:212273:223464	c1cc(-c2cnc3c(n2)CCCC3)c[nH]1
rxn:4:191437:229048	CCCc1ncc(-c2cnn3c2CCC3)s1
rxn:4:208364:229238	CCc1cnc(-c2ccsc2SC)nc1
rxn:4:208129:228736	COc1nc(C)ccc1-c1csc(S(N)(=O)=O)n1
rxn:4:176583:229342	O=S(=O)(CCF)c1ccc(-c2cnsc2)cc1
rxn:4:207976:228779	COc1ccc(F)cc1-c1csc(C#N)n1
rxn:4:198081:227575	COc1ccc(OC)c(-c2ncco2)c1F
rxn:4:211155:229276	Clc1cnc(-c2cncnc2Cl)cn1
rxn:4:208354:223345	CN(C)c1nc(-c2cccc3c2NC(=O)C3)cs1
rxn:4:211149:229136	Fc1cc(Cl)cc(-c2ccc(F)nn2)c1
rxn:4:205360:229283	FC(F)(F)c1n[nH]c(C2CC2)c1-c1ccncc1
rxn:4:204966:228921	N#CCc1ncc(-c2ccc(C(F)F)nc2)s1
rxn:4:208255:227067	CCc1cnc(-c2ccc(OC)cc2C2CC2)[nH]1
rxn:4:208743:229302	CC(C)(C)c1nnc(-c2ccnnc2)s1
rxn:4:216473:228548	CCCc1cncc(-c2nsc(N(C)C)n2)c1
rxn:4:211238:228864	CCOc1ncc(-c2cn(C)nc2C)cn1
rxn:4:191335:229225	CCn1cc(-c2ccc(Cl)c(CC#N)c2)cn1
rxn:4:208344:228793	COc1cc(Cl)cc(-c2cnn(C3CC3)c2)c1
rxn:4:198374:229276	O=C1CCc2nc(-c3cnc(Cl)cn3)sc21
rxn:4:198080:228481	FC(F)(F)c1cc(-c2cnco2)ccn1
rxn:4:216878:229012	CC(C)c1ccsc1-c1nc(C(C)C)n(C)n1
rxn:4:205212:223465	COC(=O)c1cc(-c2ccn[nH]2)nn1C
rxn:4:211197:228160	CCOc1cccc(F)c1-c1nn(C)cc1F
rxn:4:195033:228991	CCCc1sccc1-c1ccnc(CF)c1
rxn:4:195046:228566	CC(C)Cc1sccc1-c1csc(S(C)(=O)=O)n1
rxn:4:208702:228887	CCn1cc(C)c(-c2cc(C#N)ncc2Cl)n1
rxn:4:216600:222420	CC(C)c1ncnc(-c2ccccc2S(N)(=O)=O)n1
rxn:4:188418:229344	CCOc1c(C#N)cc(F)cc1-c1cocn1
rxn:4:216414:228575	CCn1ncnc1-c1ccc(C#N)c(C)c1
rxn:4:195019:228324	CCc1cc(-c2cc(OC)ncc2OC)on1
rxn:4:208357:227762	COc1[nH]nc(C)c1-c1cccc(Cl)c1C(F)(F)F
rxn:4:192024:229309	Cc1ncc(-c2cc(OC3COC3)ccn2)o1
rxn:4:216466:228516	CCc1cc(C)cc(-c2cn(C3CC3)nn2)c1
rxn:4:188704:229204	CCOC(=O)c1[nH]c(C)cc1-c1ccsc1CC
rxn:4:195737:229177	COc1cnc(-c2c(F)cncc2F)c(C)c1
rxn:4:195688:228609	COc1cc(-c2cc(S(N)(=O)=O)ccc2F)ccc1C
rxn:4:198244:228323	CCOc1nccc(-c2cncc(C)c2Cl)c1F
rxn:4:195301:228682	CCCc1ncncc1-c1cc(Cl)c(OC)cn1
rxn:4:208816:228625	CCc1ccc(-c2cc(C)c(S(N)(=O)=O)cn2)c(F)c1
rxn:4:208719:229054	COCc1cc(-c2cnc(C3COC3)nc2)cs1
rxn:4:191644:228975	CCOc1cccnc1-c1cnn(C(F)(F)F)c1
rxn:4:179352:223439	FC(F)(F)c1cc(-c2cccc(OC3COC3)c2)n[nH]1
rxn:4:208299:227719	NS(=O)c1cncc(-c2ccc(Cl)c(OC(F)F)c2)c1
rxn:4:186084:229342	CCOc1cc(C#N)cc(-c2cnsc2)c1OC
rxn:4:198247:228617	COc1cccc(C)c1-c1cc(C)ncc1Cl
rxn:4:211137:222900	Cc1nsc(-c2csc(CNC(=O)OC(C)(C)C)c2)n1
rxn:4:191659:228793	COCc1cccnc1-c1cc(Cl)cc(OC)c1
rxn:4:211110:223394	c1cc(-c2ncns2)c2[nH]ccc2c1
rxn:4:211152:227979	COc1cc(C)cc(C)c1-c1cncc(F)n1
rxn:4:195520:229047	CCc1ccc(-c2c(C)sc(C)c2C)cn1
rxn:4:208111:227352	COC(=O)c1ccc(C)cc1-c1cnc(OC)[nH]1
rxn:4:198073:227339	COC(=O)c1cc(C)ccc1-c1ccns1
rxn:4:207976:227046	Cc1cc(OC(C)C)cc(-c2csc(C#N)n2)c1
rxn:4:211153:227960	Fc1nccnc1-c1ccncc1C1CCC1
rxn:4:216413:227225	CCc1nc(-c2ccc(SCC(C)C)nc2)n[nH]1
rxn:4:209646:223455	c1cnc(-c2cnn(C3CCCCC3)c2)cn1
rxn:4:211230:223285	Cc1cc(-c2ccccc2NS(C)(=O)=O)nc(Cl)n1
rxn:4:192137:229141	COCc1cnc(-c2ccc(F)cc2Cl)c(C)c1
rxn:4:198105:226560	CCOc1cc(F)c(-c2cc(C)on2)cc1OC
rxn:4:181454:229147	COCn1ccc(-c2cc(C)cc(F)c2OC)n1
rxn:4:205491:229315	Cc1ncoc1-c1cncc(C(=O)N(C)C)c1
rxn:4:179578:229243	COCc1cc(-c2cn(C)nc2C)c(C)cc1F
rxn:4:208723:228499	Cn1nc(C(F)(F)F)cc1-c1ccc(S(C)(=N)=O)nc1
rxn:4:215420:228747	CCC(C)n1cnnc1-c1c(F)cccc1C#N
rxn:4:216566:228148	COc1cccc(-c2cn(C(C)C)nn2)c1OC
rxn:4:194907:228831	CSc1ncc(-c2ccc(F)c(C)c2Cl)s1
rxn:4:216378:223128	N#Cc1cnc(-c2ccc(CNC3CC3)c(F)c2)cn1
rxn:4:188062:229346	CCOC(=O)c1cnoc1-c1cnon1
rxn:4:208013:228322	CCOc1ncc(-c2ccnc(C#N)c2)cc1F
rxn:4:217043:229338	Clc1ncc(-c2ccns2)c(N2CCCC2)n1
rxn:4:208017:228170	CCOc1ccc(F)cc1-c1cc(C#N)ccn1
rxn:4:198278:229124	Cc1ncc(-c2nccc(F)c2C)cc1F
rxn:4:196519:223438	FC(F)(F)c1[nH]ncc1-c1ccc(C2CCOC2)nc1
rxn:4:211143:222996	Fc1ccc(-c2cnnc(Cl)c2)c(C2CCCNC2)c1
rxn:4:208471:228697	COCc1cc(-c2cc(C#N)n(C)c2C)ccn1
rxn:4:181102:223346	COc1cc(-c2ccc3c(c2)CNC3=O)c(F)cc1Cl
rxn:4:189071:229299	Cn1ccc(-c2ccc(OCC3CCC3)nc2)n1
rxn:4:196207:223421	CNC(C)c1ccc(-c2cnc(C3CCCC3)s2)s1
rxn:4:203280:229255	CCN(CC)c1cncc(-c2ccncc2F)c1
rxn:4:194983:229290	Cc1sccc1-c1c(F)ccc(F)c1C#N
rxn:4:191340:223349	N#CCc1cccc(Cl)c1-c1cccc2c1C(=O)NC2
rxn:4:220592:227892	CC(C)n1nnc(-c2ccc(CN(C)C)cc2)n1
rxn:4:217032:229268	Cc1cc(-c2ncnc(C3CCCC3)n2)sc1Cl
rxn:5:194943:229341:229286	Cn1ccc(-c2ccc(-c3ccon3)cc2C#N)c1
rxn:5:195674:229336:229232	CCc1ncsc1-c1ccc(-c2cncs2)cc1S(N)(=O)=O
rxn:5:181413:229345:229224	CCn1nccc1-c1cc(C)c(OC)c(-c2ccno2)c1
rxn:5:198279:229344:228928	Cc1c(-c2cocn2)cncc1-c1cccnc1C(F)F
rxn:5:181062:229339:222419	COc1ccc(-c2cccc(S(N)(=O)=O)c2)cc1-c1nccs1
rxn:5:177086:229346:229331	CCCCc1ccc(-c2cccs2)c(-c2cnon2)c1
rxn:5:198242:229273:223400	CNCc1cccc(-c2ccc(C)c(-c3scnc3OC)n2)c1
rxn:5:198234:229291:229236	COc1csc(-c2nccc(C)c2-c2cc(C)cs2)c1
rxn:5:181622:229344:229294	Cc1cc(-c2ccc(C3OCCO3)cc2-c2cocn2)co1
rxn:5:191681:229211:229311	CCOc1cc(-c2cnc(C)s2)cnc1-c1cccnc1C
rxn:5:198124:228967:229200	Cc1cccc(-c2cccnc2-c2cn(C)nc2C(F)F)c1
rxn:5:182440:229211:228757	COc1cnc(C)cc1-c1ccccc1-c1cccnc1C
rxn:5:198235:229115:223399	CNCc1ccccc1-c1cc(-c2cc(F)cnc2C)c(C)cn1
rxn:5:196081:228197:223467	CC(C)c1cc(-c2cnc(C(C)(C)C)nc2)cnc1-c1ncc[nH]1
rxn:5:198121:229063:228987	Cc1cc(C)cc(-c2ncccc2-c2ccncc2C#N)c1
rxn:5:194946:229207:229071	COc1cc(-c2cccc(-c3ccnc(C)c3)c2C#N)ccn1
rxn:5:198125:228865:223398	CCOc1cnc(-c2ccnc(-c3ccc(CNC)cc3)c2)cn1
rxn:5:182503:228712:229248	Cc1ccc(-c2c(C)cnn2C)c(-c2ccnn2C2CCC2)c1
rxn:5:181066:229241:223421	CNC(C)c1ccc(-c2ccc(-c3cnn(C)c3C)cc2OC)s1
rxn:5:198125:228252:229266	COc1ccc(C)c(F)c1-c1ccnc(-c2oc(C)nc2C)c1
rxn:5:182898:229341:229137	Fc1cccc(F)c1-c1cc(-c2ccon2)cc2c1CCC2
rxn:5:182711:229073:229297	COc1cnccc1-c1cc2c(cc1-c1cncnc1)C(=O)CO2
rxn:5:198245:227984:229284	COc1ccc(-c2c(-c3cccnc3)ccnc2C)c(C)c1C
rxn:5:195028:223454:227657	CCc1nc(-c2ccc(N3CCOCC3)s2)sc1-c1ccc[nH]c1=O
rxn:5:195465:223437:229003	COc1cccc(-c2c(C#N)ccc(-c3cc(C#N)[nH]c(=O)c3)c2C)c1
rxn:5:195300:223468:225637	COc1cc(-c2c[nH]cn2)ncc1-c1ccccc1N1CCN(C)CC1
rxn:5:195320:229308:227947	COc1ccc(-c2c(C)cc(C#N)cc2C)c(-c2cc(C)no2)n1
rxn:5:181410:229037:223457	Cc1cc(-c2ccc(C3CC3)cc2-c2ccc(C)c(F)c2)[nH]n1
rxn:5:198249:228154:229255	COc1cccc(OC)c1-c1c(C)cncc1-c1ccncc1F
rxn:5:195524:223462:226685	CCc1cc(-c2cc(C)[nH]n2)cnc1-c1cnc(C2CCOCC2)nc1
rxn:5:191699:229345:228145	CCOc1ncc(-c2cc(OC)ccc2C#N)cc1-c1ccno1
rxn:5:195650:229299:229166	CC(=O)n1cc(-c2ncc(-c3ccn(C)n3)cc2S(C)(=O)=O)cn1
rxn:5:195651:228987:229294	Cc1cc(C)cc(-c2cc(S(C)(=O)=O)cnc2-c2coc(C)c2)c1
rxn:5:198229:229338:226652	Cc1cnc(-c2ccns2)c(-c2cc(C)nn2C2CCCCO2)c1
rxn:5:195363:229131:223343	COc1ncc(-c2ccc(F)cc2F)cc1-c1ccc2c(c1)NC(=O)C2
rxn:5:178993:229339:223264	CCOc1cccc(-c2nccs2)c1-c1ccc(F)c(C(=O)NC)c1
rxn:5:191677:223231:229300	CCOc1cc(-c2cncn2C)ncc1-c1ccc(C(=O)NC)c(C)c1
rxn:5:181062:228013:229340	COc1ccc(-c2ncco2)cc1-c1ccc(F)c(C2CC2)c1
rxn:5:179537:228877:223456	CCOc1cc(C)c(-c2ccnn2C2CC2F)cc1-c1ccc(=O)[nH]n1
rxn:5:198125:228256:222419	COc1cc(-c2ccnc(-c3cccc(S(N)(=O)=O)c3)c2)cc(C)c1F
rxn:5:199168:228576:229344	Cc1ccc(C#N)cc1-c1cnc(-c2cocn2)c2c1CCCC2
rxn:5:195306:223286:229289	COc1ccc(-c2cscc2C)nc1-c1cccc(NS(C)(=O)=O)c1
rxn:5:198085:225934:229296	Cn1cc(-c2cnc(-c3cnc(C(F)(F)F)c(C4CC4)c3)s2)cn1
rxn:5:198279:229290:228155	COc1ccc(-c2cncc(-c3ccsc3C)c2C)cc1OC
rxn:5:188069:228066:229337	N#CCOc1ccc(-c2ccc3c(c2)OCCO3)cc1-c1cnco1
rxn:5:194943:229340:222957	Cc1cc(-c2ccc(-c3ncco3)cc2C#N)cc(C2CCCNC2)c1
rxn:5:182580:223467:226441	Cc1ccc(-c2ncc[nH]2)c(C)c1-c1ccc(N2CCCC2)cc1F
rxn:5:198234:229285:228629	Cc1ccnc(-c2ccc(C3CCC3)s2)c1-c1cccn1C
rxn:5:198232:229266:227438	Cc1ccc(-c2oc(C)nc2C)c(-c2ccnc(C3CCOC3)c2)n1
rxn:5:198236:229280:228644	Cc1cc(-c2cnc(F)nc2)cc(-c2cc(C)c(F)c(C)c2)n1
rxn:5:191332:229283:227858	CN1Cc2cccc(-c3cc(CC#N)ccc3-c3ccncc3)c2C1
rxn:5:181204:228728:229303	COc1ncc(-c2cc(C(C)=O)cc(-c3ncccn3)c2)cc1C
rxn:5:195305:229336:226322	COc1ccc(-c2cncs2)nc1-c1ccc(C(=O)N(C)C)cc1C
rxn:5:181326:229340:227953	Cc1cc(N(C)C)ccc1-c1cc(-c2ncco2)cc(S(C)(=O)=O)c1
rxn:5:195650:229224:229177	CCn1nccc1-c1cnc(-c2c(F)cncc2F)c(S(C)(=O)=O)c1
rxn:5:179395:229270:229301	COC(=O)c1cc(C)c(-c2cccnn2)c(-c2cnc(C#N)s2)c1
rxn:5:196618:229339:229057	O=C1CCCN1c1cc(-c2nccs2)ccc1-c1cnn(C2CC2)c1
rxn:5:194950:228865:229163	CCOc1cnc(-c2cc(-c3cnnc(OC)c3)ccc2C#N)cn1
rxn:5:198129:227038:229281	COc1ccc(C(C)C)cc1-c1nc(-c2cnc(F)cn2)sc1C
rxn:5:198084:226038:229337	COc1cc(C(F)(F)F)c(F)cc1-c1cnc(-c2cnco2)s1
rxn:5:181077:229338:229137	CSc1ccc(-c2c(F)cccc2F)c(-c2ccns2)c1
rxn:5:198122:229121:227566	COc1ccc(-c2ccc(-c3cncc(F)c3C)nc2)c(OC)c1F
rxn:5:198243:228778:228896	COc1cccc(-c2ccnc(-c3cnc(OC)c(F)c3)c2C)c1F
rxn:5:198251:225657:229339	Cc1cc(-c2ccc(C)c(-c3nccs3)n2)ccc1N1CCOCC1
rxn:5:198239:229308:227062	CCOc1ccc(-c2ccc(C)nc2-c2cc(C)no2)c(C)c1C
rxn:5:181326:229076:229281	Cc1cc(C#N)sc1-c1cc(-c2cnc(F)cn2)cc(S(C)(=O)=O)c1
rxn:5:198088:229270:225657	Cc1cc(-c2csc(-c3cnc(C#N)s3)n2)ccc1N1CCOCC1
rxn:5:198086:227717:229071	COc1cc(-c2ncsc2-c2ccc(F)cc2OC(F)F)ccn1
rxn:5:198241:228704:228688	CCOc1cnccc1-c1cc(C)cc(-c2c(C)nn(CC)c2C)n1
rxn:5:192493:229338:228504	CN(C)Cc1cc(-c2ccns2)ccc1-c1cccc2c1CCC2
rxn:5:195310:228619:229335	CCc1cc(-c2ncc(-c3cscn3)cc2SC)ccc1F
rxn:5:198438:223467:228978	CCc1ccc(-c2ccc3nc(-c4ncc[nH]4)oc3c2)cc1
rxn:5:179194:229159:229230	COc1ncc(-c2ccc(-c3cc(C#N)cs3)cc2OC2CC2)cn1
rxn:5:191516:223398:229249	CNCc1ccc(-c2c(C(=O)OC)ccnc2-c2cnnc(C)c2)cc1
rxn:5:180022:223451:229330	COc1c(-c2ccsc2)ccc(-c2ccccc2)c1C1OCCO1
rxn:5:195326:228866:229206	CCc1cc(-c2c(OC)ccnc2-c2c(COC)noc2C)cs1
rxn:5:176594:229071:229283	COc1cc(-c2ccc(OCC(C)=O)cc2-c2ccncc2)ccn1
rxn:5:179191:229067:229120	CCc1ncc(-c2ccc(-c3cccn(C)c3=O)c(CC(C)=O)c2)cn1
rxn:5:181281:228131:229285	CCc1ccc(-c2cc(F)cc(CC#N)c2)cc1-c1cccn1C
rxn:5:191338:227125:229296	Cn1cc(-c2ccc(CC#N)cc2-c2ccccc2C2CCOC2)cn1
rxn:5:198323:229227:228573	Cc1cc(C#N)ccc1-c1cc(C)c(-c2csc(C#N)c2)c(C)n1
rxn:5:195317:229064:228556	COCc1ccc(-c2nc(OC)ccc2-c2ccnn2C2CC2)cc1
rxn:5:182499:228706:229008	Cc1ccc(-c2ccc(CF)cc2)cc1-c1ccnc(N(C)C)c1
rxn:5:191357:229240:228263	COC(=O)c1[nH]cc(-c2ccc(C(C)(F)F)cc2)c1-c1cnc(C)nc1
rxn:5:195434:229304:228019	CC(=O)c1ccc(C)c(-c2nc(C(C)=O)ccc2-c2ccncn2)c1
rxn:5:195317:229216:228400	COc1ccc(-c2ccccc2F)c(-c2ccc(F)c(F)c2OC)n1
rxn:5:192569:229282:223439	O=C(c1ccc(-c2cc(C(F)(F)F)[nH]n2)c(-c2ccccc2)c1)N1CCC1
rxn:5:195311:228876:228708	COc1c(-c2cnn(C3CC3F)c2)ccnc1-c1cncnc1C1CC1
rxn:5:198088:227197:228693	CCN(C)c1ccc(-c2csc(-c3ccc4c(c3)C(=O)N(C)C4)n2)s1
rxn:5:182846:229206:229146	CCc1cc(-c2cc3c(c(-c4cnn(COC)c4)c2)C(=O)CC3)cs1
rxn:5:195528:226966:223437	CCc1cnc(-c2ccc3c(c2)C(=O)CCC3)cc1-c1cc(C#N)[nH]c(=O)c1
rxn:5:191700:228778:229048	COCc1ncc(-c2cccc(OC)c2F)cc1-c1cnn2c1CCC2
rxn:5:196169:223445:229071	COc1cc(-c2cc(S(N)(=O)=O)c(-c3c[nH+]ccc3OC)cc2C)ccn1
rxn:5:188381:229005:229296	CCOC(=O)c1ccc(-c2ccccc2OC)nc1-c1cnn(C)c1
rxn:5:179397:229310:229049	COC(=O)c1cc(-c2csc(C)n2)c(C)c(-c2cnc3n2CCC3)c1
rxn:5:195522:229340:226753	CCc1cc(-c2ccc(OC)cc2C(F)(F)F)c(-c2ncco2)cn1
rxn:5:191512:229048:229202	CCc1ccc(-c2cnc(C(=O)OC)cc2-c2cnn3c2CCC3)s1
rxn:5:192236:229235:223454	COc1cc(-c2ccc[nH]c2=O)c(S(N)(=O)=O)cc1-c1sccc1OC
rxn:5:191497:227891:229337	COC(=O)c1cc(-c2cnco2)ncc1-c1ccccc1CN(C)C
rxn:5:182737:223452:227385	Cc1nc(C(C)(C)C)ncc1-c1cc2c(cc1-c1c(C)n[nH]c1C)OCC2
